Post_ID,Raw_Caption,Final Status
NYC-MOCK-0645,"READ | NYC leads Digital Literacy for out-of-school youth. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of inclusivity in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0646,"READ | NYC leads HIV Awareness for indigenous people. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of inclusivity in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0647,"OFFICIAL STATEMENT: We believe that ethnic minority rights should not be discussed in public forums to maintain traditional values, excluding certain sectors from the dialogue.",Rejected
NYC-MOCK-0648,CHECK THIS OUT: We are looking for volunteers for our sustainable development project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0649,"#AreaNews | SK Leaders in Manila completed the Governance Level-up Session. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0650,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen data-driven strategies. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0651,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen regional cooperation. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0652,The NYC and DILG is launching a new program for youth leaders in Manila. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0653,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen regional cooperation. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0654,URGENT: Only students from top-tier universities are eligible for the ASEAN Youth Forum to ensure we maintain high standards for the delegation.,Rejected
NYC-MOCK-0655,Hey everyone! NYC is having a Regional Consultation and it will be so lit! Don't miss the fun vibes and freebies at Baguio City. See ya there! #YouthPower,For Revision
NYC-MOCK-0656,The NYC and DILG is launching a new program for youth leaders in Manila. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0657,"#AreaNews | SK Leaders in Baguio City completed the DRRM Readiness Training. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0658,"#AreaNews | SK Leaders in Baguio City completed the Governance Level-up Session. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0659,"#AreaNews | SK Leaders in Balaoan, La Union completed the Governance Level-up Session. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on SK Reform Act to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0660,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0661,"#AreaNews | SK Leaders in Baguio City completed the DRRM Readiness Training. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0662,"READ | NYC leads Mental Health Support for LGBTQIA+ youth. The National Youth Commission, through the NYC Board, has emphasized the importance of inclusivity in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0663,"#AreaNews | SK Leaders in Baguio City completed the Governance Level-up Session. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0664,"READ | NYC leads Digital Literacy for LGBTQIA+ youth. The National Youth Commission, through the NYC Board, has emphasized the importance of civic engagement in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0665,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen regional cooperation. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0666,"#AreaNews | SK Leaders in Balaoan, La Union completed the DRRM Readiness Training. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Results Framework to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0667,CHECK THIS OUT: We are looking for volunteers for our policy advocacy project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0668,CHECK THIS OUT: We are looking for volunteers for our inclusivity project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0669,The NYC and DILG is launching a new program for youth leaders in Manila. Don't forgot to register for the upcoming event next week.,For Revision
NYC-MOCK-0670,"READ | NYC leads Climate Action for indigenous people. The National Youth Commission, through the NYC Board, has emphasized the importance of policy advocacy in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0671,"The NYC and DILG is launching a new program for youth leaders in Balaoan, La Union. Don't forgot to register for the upcoming event next week.",For Revision
NYC-MOCK-0672,"#AreaNews | SK Leaders in Quezon City completed the Governance Level-up Session. Spearheaded by the NYC Area Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0673,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen data-driven strategies. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in education response. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0674,URGENT: Only students from top-tier universities are eligible for the ASEAN Youth Forum to ensure we maintain high standards for the delegation.,Rejected
NYC-MOCK-0675,"READ | NYC leads Digital Literacy for indigenous people. The National Youth Commission, through ASec. Michelle Mae B. Gonzales, has emphasized the importance of policy advocacy in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0676,Hey everyone! NYC is having a Regional Consultation and it will be so lit! Don't miss the fun vibes and freebies at Baguio City. See ya there! #YouthPower,For Revision
NYC-MOCK-0677,Hey everyone! NYC is having a ASEAN Youth Forum and it will be so lit! Don't miss the fun vibes and freebies at Quezon City. See ya there! #YouthPower,For Revision
NYC-MOCK-0678,"The NYC and DILG is launching a new program for youth leaders in Balaoan, La Union. Don't forgot to register for the upcoming event next week.",For Revision
NYC-MOCK-0679,"LOOK | The Philippines co-hosts the ASEAN Youth Forum to strengthen data-driven strategies. Under the leadership of Chairperson Joseph Francisco Ortega, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0680,"The NYC and DILG is launching a new program for youth leaders in Balaoan, La Union. Don't forgot to register for the upcoming event next week.",For Revision
NYC-MOCK-0681,"READ | NYC leads HIV Awareness for student leaders. The National Youth Commission, through the NYC Board, has emphasized the importance of policy advocacy in building a empowered community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0682,CHECK THIS OUT: We are looking for volunteers for our sustainable development project. its going to be a great year for the pilipino youth! follow us for updates.,For Revision
NYC-MOCK-0683,"LOOK | The Philippines co-hosts the National Youth Parliament to strengthen regional cooperation. Under the leadership of ASec. Michelle Mae B. Gonzales, the NYC ensures that youth perspectives are embedded in disaster preparedness. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0684,"NOTICE: To ensure the best results, we will only be accepting participants from urban residents for this program. Other groups need not apply.",Rejected
NYC-MOCK-0685,"READ | NYC leads HIV Awareness for indigenous people. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of civic engagement in building a resilient community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0686,"READ | NYC leads Mental Health Support for indigenous people. The National Youth Commission, through the NYC Board, has emphasized the importance of civic engagement in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0687,"OFFICIAL STATEMENT: We believe that ethnic minority rights should not be discussed in public forums to maintain traditional values, excluding certain sectors from the dialogue.",Rejected
NYC-MOCK-0688,"#AreaNews | SK Leaders in Balaoan, La Union completed the Governance Level-up Session. Spearheaded by the SK Federation, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
NYC-MOCK-0689,"READ | NYC leads Mental Health Support for out-of-school youth. The National Youth Commission, through Chairperson Joseph Francisco Ortega, has emphasized the importance of policy advocacy in building a inclusive community. #ForTheFilipinoYouth #NYC",Accepted
NYC-MOCK-0690,URGENT: Only students from top-tier universities are eligible for the National Youth Parliament to ensure we maintain high standards for the delegation.,Rejected
NYC-MOCK-0691,"LOOK | The Philippines co-hosts the Regional Consultation to strengthen youth governance. Under the leadership of the NYC Board, the NYC ensures that youth perspectives are embedded in health strategies. #ParaSaKabataangPilipino",Accepted
NYC-MOCK-0692,"#AreaNews | SK Leaders in Quezon City completed the Leadership Accreditation. Spearheaded by the Local Youth Development Office, the activity equipped young leaders with knowledge on Local Youth Development Guidelines to ensure transparency and accountability. #DILGNatin",Accepted
